Language,id,author_id,created_at,text,Country,Continent,Latitude,Longitude
English,1371597120470462464,327389798,2021-03-15T23:00:11.000Z,"HAPPY MONDAY from our leucistic raccoon, Cooper! 🦝 #evergladesholidaypark #airboattour #airboat #boattour #tourism #everglades #alligator #reptiles #wildlife #nature #animals #animalencounters #adventure #thingstodo #florida #fortlauderdale #leucism #raccoon @BrowardParks https://t.co/Ijjx2AvCc9",United States,North America,25.97201,-80.22108
English,1371596690382327812,327389798,2021-03-15T22:58:28.000Z,Our tortoises LOVE their fresh fruits and veggies! I think I might have gotten too close...Did I just get the stink eye? 🐢 #evergladesholidaypark #airboattour #airboat #boattour #tourism #everglades #alligator  #wildlife #nature #animals #adventure #thingstodo #fortlauderdale https://t.co/5q6rwLmmY4,United States,North America,25.97201,-80.22108
English,1371595781648613377,1232015040963915776,2021-03-15T22:54:52.000Z,Springtime in north London #SpringTime #northlondon #northlondongarden #NaturePhotography #nature #wildlife #wildlifephotography #flowers #SpringFlowers #hope #BBCWildlifePOTD #canonmacro #canonphotography #canon7dii #macro #macrophotography https://t.co/dVVw5GQoaT,England,Europe,51.48926,-0.08816
English,1371590697741135872,1123979971,2021-03-15T22:34:39.000Z,I wish I would have been posting regularly the past few years but I think I missed the motivation that I just recently found. These horses are certainly helping by providing some great photos.\n#wildhorses #nikonnofilter #oklahoma #wildlife #photography #picoftheday https://t.co/FUuvsMITS7,United States,North America,35.30905,-98.71699
English,1371590060324360193,1055529451,2021-03-15T22:32:07.000Z,@RichardFoxPhoto @mammuthus Oh it's glorious and there's lots of wonderful wildlife around even though it's a bit dry by then! Of course it's far from dry on our diving days 😉 I just love having almost instant access to the water every day!,England,Europe,51.31652,-0.54884
English,1371588372540559365,1265892702266298368,2021-03-15T22:25:25.000Z,"@KevCOYG Eden, Heligan, Wildlife Trust, National Trust, SurfersAS. Possibly one of the wildlife photographers here in Cornwall e.g. @JamesKittoPhoto. Good luck.",England,Europe,50.99751,-3.92712
English,1371587780946522113,28385929,2021-03-15T22:23:04.000Z,WHO Points to Wildlife Farms in Southwest China As Likely Source Of Pandemic https://t.co/50D8l4afQ6,United States,North America,44.80943,-124.06192
English,1371587741453053953,20384105,2021-03-15T22:22:55.000Z,OMG!!!! I'm desperate for this to happen on my sky light!!!!!! 😍😍😍🦊🧡🧡🧡\n#Ilovefoxes #foxes #fox #wildlife https://t.co/X4k9m3SpE8,England,Europe,53.09443,-2.31079
English,1371587482639331331,1577618851,2021-03-15T22:21:53.000Z,"You do not have to be an expert photographer to take pictures of the wildlife in the Galapagos, it's everywhere.\n#galapagos #wildlife #travelphotography @ Galapagos Islands https://t.co/hYvBAe6udR",Ecuador,South America,-0.52734,-90.35156
English,1371585882227146752,277744933,2021-03-15T22:15:31.000Z,"@ginacarano Florida, palm trees and the amount of awesome wildlife. So many activities.",United States,North America,39.60574,-74.35050
English,1371585865378623495,1055529451,2021-03-15T22:15:27.000Z,@beartomcat55 @kewgardens @tranquilcityapp @gojauntly @Team4Nature @Teddington_Town @CPRELondon @SurreyLife @VisitSurrey @MyRichmondApp @SurreyPic It got featured in Chris Packham's recent BBC 2 show when they were exploring what people can learn from how wildlife construct their habitation 😊 It always feels ideal inside!,England,Europe,51.31652,-0.54884
English,1371584524254121992,1055529451,2021-03-15T22:10:08.000Z,"@Barrysworkshop My pleasure 😊 See, that wet and muddy ditch was exactly where you needed to be 😉 I do love having a magical close wildlife encounter, particularly when they show great behaviour!",England,Europe,51.31652,-0.54884
English,1371584068823957506,133557417,2021-03-15T22:08:19.000Z,Just posted a photo @ Adirondack Wildlife Refuge https://t.co/eABaD2Jaf1,United States,North America,44.37922,-73.82661
English,1371583714400952322,2554257980,2021-03-15T22:06:54.000Z,"Feral cats are devastating our wildlife, so we need a long-term, sustainable solution.This is where the #Dingo comes in.\nScientific research has strongly suggested that Dingoes not only kill cats but also instill fear in them..🐾🐾\n👉https://t.co/AgARxLejjC https://t.co/cMpfU3k9xH",Australia,Australia,-38.65467,146.20285
English,1371583591235264513,3239329406,2021-03-15T22:06:25.000Z,"Wildlife Farms In China Likely Source Of Pandemic, Say WHO Investigators \n\nhttps://t.co/ExgUkFHb03",United States,North America,37.94001,-122.52668
English,1371583457181114370,23411514,2021-03-15T22:05:53.000Z,"Wildlife Farms In China Likely Source Of Pandemic, Say WHO Investigators \n\nhttps://t.co/huI5M7w7Xj #govegan #vegan @ahimsadiet @MercyForAnimals #animals @WillTuttlePhD @ffacoalition @veganoutreach @YogaIsVegan",United States,North America,37.94001,-122.52668
English,1371583267040759809,360994615,2021-03-15T22:05:08.000Z,"Wildlife Farms In China Likely Source Of Pandemic, Say WHO Investigators \n\nhttps://t.co/FpdmD2WFzt",United States,North America,37.94001,-122.52668
English,1371582238786211840,743452494,2021-03-15T22:01:03.000Z,"This would take a massive shift in government policy. As the current florida fish and wildlife rules are to remove any large animal from urban/suburban environments even before they run into conflict with a domestic animal or human, why there are less than 100 gators on my county",United States,North America,27.69868,-83.80448
English,1371579167502925824,872931359068635138,2021-03-15T21:48:50.000Z,Sometimes the wildlife finds me out in the forest… Super grateful this big guy wasn’t looking at me like a meal. 😳🤷‍♀️ #fishercat #wildlifephotography #hiking #Conservationmatters #NaturePhotography https://t.co/iN9r84hI6H,United States,North America,41.99372,-70.74609
English,1371575059303763968,1330547286296944644,2021-03-15T21:32:31.000Z,Snake 🐍 number two of our hike today. #snake #snakes #hike #hiking #reptile #reptiles #monday #hikingfinds #statepark #stateparks #tennessee #river #falls #nature #wild #wildlife @ Rock Island State Park https://t.co/qWaBXRemzy,United States,North America,35.81110,-85.64220
English,1371574295068037120,1132166143831990272,2021-03-15T21:29:29.000Z,"@pnwkate Wow what an incredible sight, amazing piece of video. You certainly see some great wildlife there.",England,Europe,51.29672,-2.09716
English,1371573534053572620,536826639,2021-03-15T21:26:27.000Z,Just posted a photo @ Lost Maples State Natural Area - Texas Parks and Wildlife https://t.co/D1M3Is2fnp,United States,North America,29.80775,-99.57061
English,1371570722099855361,20384105,2021-03-15T21:15:17.000Z,I do love a Long-tailed Tit! And this is incredible. So exquisitely elegant and beautifully balanced. Bird-loving bliss. ▫️🔹🤍💠💙💠🤍🔹▫️\n#beautiful #bird #pattern #artwork #illustration #Illustrator #wildlife @MarkDav39336486 @iaindwelch @Natures_Voice https://t.co/AT35r7AajP,England,Europe,53.09443,-2.31079
English,1371570690684551168,3438974139,2021-03-15T21:15:09.000Z,Baby Zebra Foal ❤️\n\nDid you know  ?\nIn the green season most of the babies are born ❤️\nBringing you closer to wildlife with photographic tuition.\n#tafakaritravel #wildlifephotography #philgouldphotography #asilia #safari @Animal_Watch\n@safariquestions @Allthingswild01 @Canon https://t.co/UlYVwdFPci,England,Europe,50.97762,-1.44437
English,1371569714456113152,84904074,2021-03-15T21:11:17.000Z,@BorisJohnson @pritipatel  any chance you be sending the @metpoliceuk thugs to deal with the wildlife crime being committed. https://t.co/0jyCNRkdLX,England,Europe,51.15405,1.37726
English,1371569540920971266,825075777502846977,2021-03-15T21:10:35.000Z,Baby Zebra Foal ❤️\n\nDid you know ?\nIn the green season most of the babies are born❤️\nBringing you closer to wildlife with photographic tuition\n#wildlifedreams #wildlifeholidays #safari #wildlifephotography #travel #wildlifetours #photographytips  #wildlifewatching @AsiliaAfrica https://t.co/ddcrFICBNW,England,Europe,50.97762,-1.44437
English,1371568557788700673,4879181254,2021-03-15T21:06:41.000Z,We are loving creating our own nature journals and recording wildlife spotted @pv4ulytham and in our own gardens. @bpoolsocialclub #wildlife #spring https://t.co/8zP6Jyy7ch,England,Europe,53.75778,-2.99677
English,1371565575357497346,1369821443672989697,2021-03-15T20:54:50.000Z,"Today’s spot is some of South Jersey’s wetlands, marshes, swamps etc. I was focusing on waterfowl &amp; wading birds.  Also kept an eye &amp; ear open for smaller migratory species.  Gotta love NJ for its very diverse wildlife\n#birdphotography #birdwatching #wildlifephotography #njbirds https://t.co/esmehuwMgn",United States,North America,39.70843,-75.12482
English,1371565139489656835,997796463127166976,2021-03-15T20:53:06.000Z,@andrewsmithwest @drdanjb @SaveLeaMarshes What’s their obsession with holding festivals in places that will have massive impact on wildlife??,England,Europe,51.54764,-0.06017
English,1371565129540730883,3153701511,2021-03-15T20:53:03.000Z,"Trapping is a cruel, dangerous, and indiscriminate activity threatening wildlife, humans, and companion animals. @wildearthguard is campaigning to stop trapping on #publiclands nationwide, so join the trap-free movement: https://t.co/ig5H8rQoxg https://t.co/7ofdwzAP8C",United States,North America,40.38860,-80.09236
English,1371563680937173002,147262796,2021-03-15T20:47:18.000Z,"""Not David Attenborough's Wildlife Garden""\nfox arrives 2+ hrs earlier than his previous early dinner arrival, and 5-7 hrs earlier than usual - he'd rather not eat tomatoes if there's anything better - whilst Rai greats her friend. I'll put food out later.\n#Fox #Wildlife #Cat https://t.co/lkgqBXI4Gc",England,Europe,51.03723,-4.22600
English,1371562304404344840,19440982,2021-03-15T20:41:50.000Z,@JohnGal_luvlife @keswickbootco @StanLeigh18 @herdwick_gal @Sunnysidegh @PeterLazzari1 @glocky9 @LissyJ24 @Rambler_Jan @Mounta1n_Mike Great snaps JG. I’m loving your wildlife period 😊😊👍,England,Europe,54.70462,-3.38714
English,1371559431415209989,418905606,2021-03-15T20:30:25.000Z,"Sir David Attenborough inspired a new generation to do their bit to save our beautiful planet, and our latest #DigitalPR campaign heralds the European countries most interested in saving the world’s wildlife 🌍🐘🐅🦧🐋\n@romania_journal \nhttps://t.co/fJDskujRzK",England,Europe,51.66162,-0.27358
English,1371559416416321550,223261333,2021-03-15T20:30:21.000Z,A few bird boxes and seeds and a smiley faced chap makes it a great advance in wildlife care. Hmm\n\nhttps://t.co/CuwnCjs4Ep,England,Europe,53.93184,-1.20748
English,1371558734883868675,935328943,2021-03-15T20:27:39.000Z,Rescate y rehabilitación de #nutrias en el #Acuario @MichinPuebla en conjunto con autoridades estatales de #Veracruz.\n\n#wildlife #wildlifephotography https://t.co/AbktNyZq3j,Mexico,North America,19.03223,-98.15427
English,1371557800044867586,426891230,2021-03-15T20:23:56.000Z,"What I think is a Dunnock \n#photography #wildlifephotography #wildlife #gardenbirds #gardenbirdsuk #gardenbirdsofinstagram #gardenbirdsofbritain #huddersfield @ Lockwood, Huddersfield https://t.co/6TTbeM22wV",England,Europe,53.63490,-1.79882
English,1371556251562340354,273255673,2021-03-15T20:17:47.000Z,Spring break!! A week full of activities for the fam! @ Busch Wildlife Sanctuary https://t.co/q4q8jhv3MR,United States,North America,26.92616,-80.14005
English,1371555320372334594,964688301159534592,2021-03-15T20:14:05.000Z,Wildlife photography is definitely on the cards just need to save up for a new lens. #highlandcow #isleofbute #sdphotographybute #wildlife #Scotland https://t.co/jRed54fbgA,Scotland,Europe,55.83473,-5.04560
English,1371554114660798464,1330547286296944644,2021-03-15T20:09:17.000Z,Well hello 👋 Mr. Snake 🐍!! #snake #snakes #hike #hiking #reptile #reptiles #monday #hikingfinds #statepark #stateparks #tennessee #river #falls #nature #wild #wildlife @ Rock Island State Park https://t.co/LywXgnh3t6,United States,North America,35.81110,-85.64220
English,1371552923340189696,1139064605798555648,2021-03-15T20:04:33.000Z,@FatehMulk @PicsSilkRoad @PicsofPakistan_ @Wildlife_Photo One can follow their pack with a drone camera. Just like the videos we watch on YouTube.,Pakistan,Asia,33.98079,71.54193
English,1371551253889753099,190319405,2021-03-15T19:57:55.000Z,ECO ¦¦ We are part of nature in our resort. Let yourself enjoy summer surrounded by this beautiful grounds!\n\n#ecohotel #discoverdominical #nature #relax #wildlife en HOTEL VILLAS RIO MAR https://t.co/MyYsrI8ceo,Costa Rica,North America,9.26356,-83.86037
English,1371550467470323717,1257787626570031104,2021-03-15T19:54:48.000Z,The people over at @Official_WSB are taking the earnings from their $GME stock and putting it towards donations to wildlife conservation projects for endangered species...they’ve donated $265k so far...hey @mcuban @DanPriceSeattle @alexisohanian could you match their donations? https://t.co/iX8gDwwQ0p,United States,North America,40.00487,-75.11800
English,1371549862135750656,1055529451,2021-03-15T19:52:23.000Z,@birdstrike53 Thanks so much David 😊 They really were having an absolute feast! Plenty of blackbirds too. Ivy is incredibly important to wildlife 😁,England,Europe,51.31652,-0.54884
English,1371547810915569667,1055529451,2021-03-15T19:44:14.000Z,"@sandynipper1 @The_RHS @RHSWisley @Natures_Voice @Fotospeed @wextweets @WildlifeTrusts @SIBirdClub @SurreyBirdNews @FujifilmX_UK @wildlondonpics Haha 😂 True!! I also have people who seem to think that a telephoto lens is more like a telescope and stand right where the wildlife was moments before saying, gosh that camera must take some great images 😉🤦🏼‍♀️",England,Europe,51.31652,-0.54884
English,1371547491653533698,853171795695947776,2021-03-15T19:42:58.000Z,Early morning walk. #wildlife #wildlifephotography #wildlifephotographer #deer #nature #NaturePhotography #naturephotographer https://t.co/zWG5JBGqAz,Scotland,Europe,57.73945,-4.20044
English,1371545172761309192,853171795695947776,2021-03-15T19:33:45.000Z,Close as I could get today. Dipper in the middle of the burn. @RSPBScotland @Natures_Voice #wildlife #wildlifephotography #wildlifephotographer #nature #naturephotography #naturephotographer #naturelover https://t.co/3XG4qlYywt,Scotland,Europe,57.73945,-4.20044
English,1371543052226023429,3076704981,2021-03-15T19:25:20.000Z,@FraLuna1109 Yes! A great view of the Horsey wildlife and The Norfolk Broads,England,Europe,52.67364,1.69839
